face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/clip_28_frame_face3_9.png,White,White,Male,20-29,"[9.2523587e-01 6.4782798e-05 1.2705909e-02 3.9171460e-03 2.6088664e-03
 1.5759723e-03 5.3891435e-02]",[0.9168604  0.00382553 0.07110617 0.00820788],[0.9951878  0.00481216],"[6.6201568e-07 1.9417642e-04 1.4958426e-01 7.8640062e-01 5.9696410e-02
 3.9450778e-03 1.5711061e-04 2.0228867e-05 1.4479375e-06]"
detected_faces/clip_17_frame_face0_5.png,Black,Black,Male,30-39,"[1.1481336e-04 9.9513125e-01 1.4089182e-03 8.8228790e-06 4.8919959e-05
 1.7886108e-03 1.4986637e-03]",[4.6539790e-04 9.8438126e-01 7.4978312e-04 1.4403536e-02],[9.9999475e-01 5.2266460e-06],"[2.5999384e-07 1.3723841e-05 1.9802251e-03 4.1890988e-01 5.5019718e-01
 2.8573604e-02 3.2180548e-04 3.2423682e-06 9.6262795e-08]"
detected_faces/clip_4_frame_face1_21.png,Black,Black,Male,60-69,"[0.00772699 0.92281824 0.00395107 0.00230635 0.00214829 0.02435002
 0.03669904]",[0.07625026 0.7956908  0.04063021 0.08742879],[0.974513 0.025487],"[3.2627443e-04 3.4130567e-03 6.0794381e-03 3.1824980e-02 7.7403590e-02
 1.0343649e-01 2.2355349e-01 3.6569208e-01 1.8827052e-01]"
detected_faces/clip_23_frame_face0_11.png,White,White,Male,30-39,"[0.735641   0.00097815 0.21522227 0.01425295 0.01372241 0.00194347
 0.0182398 ]",[9.8416448e-01 2.1883548e-04 1.1111515e-02 4.5051896e-03],[9.999992e-01 7.633249e-07],"[1.9165918e-06 2.8515551e-05 4.1378206e-03 2.4302265e-01 5.8825302e-01
 1.5384157e-01 1.0308718e-02 3.9752343e-04 8.2853048e-06]"
detected_faces/clip_18_frame_face1_20.png,White,White,Male,30-39,"[9.7406012e-01 2.1837672e-05 4.3647997e-03 4.0779644e-04 1.0194328e-04
 3.7940859e-05 2.1005658e-02]",[0.88760084 0.00094674 0.10898923 0.00246316],[9.999961e-01 3.820012e-06],"[2.2906953e-07 1.5143770e-06 3.8251275e-04 2.6148731e-01 6.6854137e-01
 6.8666413e-02 9.0350979e-04 1.6798625e-05 2.9982505e-07]"
detected_faces/clip_29_frame_face3_3.png,White,White,Male,20-29,"[9.7284985e-01 4.5188350e-05 7.4439486e-03 6.2105787e-04 5.9843791e-04
 6.8676559e-04 1.7754713e-02]",[0.943139   0.00200239 0.04945423 0.00540433],[9.9986118e-01 1.3880379e-04],"[7.5060619e-08 2.7529646e-05 5.3642314e-02 8.9341563e-01 5.1858582e-02
 1.0438033e-03 1.1487467e-05 6.8486520e-07 3.5441655e-08]"
detected_faces/clip_6_frame_face0_6.png,Middle Eastern,White,Male,30-39,"[8.19611549e-02 5.18989691e-04 1.91854015e-02 1.08836066e-04
 4.28980711e-04 1.29676145e-02 8.84828985e-01]",[0.84585994 0.00307816 0.00392839 0.14713347],[9.998245e-01 1.754995e-04],"[1.98327052e-06 2.42694994e-04 7.08086649e-03 3.75606120e-01
 5.85915744e-01 3.09579987e-02 1.90727718e-04 3.75448394e-06
 1.14501525e-07]"
detected_faces/clip_21_frame_face0_26.png,Latino_Hispanic,White,Male,20-29,"[0.40147164 0.01038124 0.47226298 0.01605682 0.02775601 0.01228287
 0.0597885 ]",[0.98916113 0.001089   0.00491472 0.00483526],[9.9999583e-01 4.1666685e-06],"[2.3764517e-07 2.1029824e-05 1.8660760e-02 7.0173401e-01 2.5922996e-01
 1.9845627e-02 4.9107545e-04 1.6680864e-05 6.7074797e-07]"
detected_faces/clip_0_frame_face1_2.png,Black,Black,Male,60-69,"[0.03130782 0.72374165 0.0044279  0.0129553  0.01047037 0.05161567
 0.16548133]",[0.02148094 0.81820565 0.11749668 0.04281675],[0.9952313 0.0047687],"[5.05754324e-05 1.09803725e-04 9.63525963e-05 5.36438602e-04
 1.56243204e-03 8.94357823e-03 1.41991034e-01 5.80752373e-01
 2.65957415e-01]"
detected_faces/clip_13_frame_face2_15.png,Black,Black,Male,30-39,"[1.2450498e-01 6.6616976e-01 1.7721333e-02 1.4576671e-05 5.5263867e-05
 7.9866759e-03 1.8354736e-01]",[2.9099261e-02 9.6788943e-01 4.2490303e-04 2.5864912e-03],[9.999952e-01 4.858541e-06],"[3.4215168e-07 8.0449108e-06 1.4664602e-03 3.3306482e-01 6.1950755e-01
 4.4612914e-02 1.3072182e-03 3.1194086e-05 1.4172803e-06]"
detected_faces/clip_29_frame_face1_3.png,Black,Black,Male,60-69,"[0.00320851 0.8335929  0.02640326 0.01810009 0.09508449 0.01202275
 0.0115881 ]",[6.90098153e-04 8.05244565e-01 1.84041440e-01 1.00238705e-02],[9.9999905e-01 9.6254280e-07],"[2.2739006e-05 2.0934143e-05 5.8524991e-05 2.5822796e-04 3.2555875e-03
 5.8911234e-02 3.9767006e-01 5.0954670e-01 3.0256005e-02]"
detected_faces/clip_5_frame_face1_29.png,Black,Black,Male,60-69,"[0.09325837 0.66804904 0.01242502 0.00359012 0.00275284 0.04723514
 0.17268942]",[0.34263003 0.58131623 0.02056737 0.05548635],[0.97650135 0.02349861],"[0.00038315 0.00278196 0.00540171 0.03142328 0.08874974 0.12104011
 0.26857102 0.34652442 0.13512467]"
detected_faces/clip_13_frame_face0_15.png,White,White,Male,30-39,"[0.75261474 0.00104307 0.01825172 0.00849098 0.00498877 0.00113823
 0.21347252]",[9.9110407e-01 6.5953127e-04 7.5034285e-03 7.3299382e-04],[0.986474   0.01352602],"[3.9012528e-05 2.6241891e-04 6.4508123e-03 1.9234022e-01 3.5439146e-01
 2.7494293e-01 1.4725327e-01 2.2791678e-02 1.5282289e-03]"
detected_faces/clip_25_frame_face1_8.png,Black,Asian,Male,50-59,"[0.00356625 0.7935179  0.02529104 0.0266703  0.13820171 0.00615603
 0.0065967 ]",[5.1185570e-04 1.3515352e-01 8.5968709e-01 4.6475339e-03],[9.9999845e-01 1.5638160e-06],"[5.6012168e-06 4.8985407e-06 3.1036045e-05 4.3249549e-04 6.8227518e-03
 9.4961539e-02 4.9083194e-01 3.8815829e-01 1.8751407e-02]"
detected_faces/clip_19_frame_face1_28.png,Black,Black,Male,40-49,"[2.1550905e-07 9.9980283e-01 6.9683745e-05 1.1551221e-07 1.4714377e-05
 1.0875077e-04 3.7167081e-06]",[1.6588418e-05 9.9888539e-01 4.9048098e-04 6.0747209e-04],[1.0000000e+00 1.3597492e-08],"[1.03503545e-07 4.44586846e-07 6.41971710e-05 1.46948257e-02
 2.75414258e-01 5.97092330e-01 1.11461468e-01 1.25000335e-03
 2.23639327e-05]"
detected_faces/clip_9_frame_face1_18.png,Middle Eastern,White,Male,30-39,"[2.2439708e-01 4.6147122e-03 1.4208317e-01 3.8679009e-05 2.9195633e-04
 2.9867820e-02 5.9870660e-01]",[0.62573886 0.00751784 0.00083919 0.36590418],[9.9998510e-01 1.4903037e-05],"[4.4311403e-07 5.1418015e-06 1.2536038e-03 2.4234211e-01 7.0077080e-01
 5.5060387e-02 5.5459735e-04 1.2505784e-05 3.6873666e-07]"
detected_faces/clip_25_frame_face3_8.png,Latino_Hispanic,Indian,Female,20-29,"[0.11808366 0.01731546 0.34461802 0.25309554 0.18894254 0.03864392
 0.03930091]",[0.07976998 0.02320023 0.3028914  0.5941383 ],[0.33179155 0.6682084 ],"[2.6986271e-03 1.2060717e-01 1.8589225e-01 5.4849893e-01 1.2962475e-01
 1.1917379e-02 5.6273188e-04 1.5898238e-04 3.9163402e-05]"
detected_faces/clip_2_frame_face0_16.png,White,White,Male,30-39,"[9.9180526e-01 6.7180340e-06 1.3934931e-04 1.3353504e-06 2.3497394e-06
 1.6545444e-05 8.0284541e-03]",[9.9966234e-01 1.9285633e-05 1.3543089e-04 1.8294506e-04],[9.9998111e-01 1.8875267e-05],"[2.0438408e-07 1.4587747e-06 2.2422051e-04 1.4822212e-01 7.2763145e-01
 1.1900756e-01 4.8636454e-03 4.8186324e-05 1.1740457e-06]"
detected_faces/clip_3_frame_face0_24.png,White,White,Male,30-39,"[9.9725950e-01 3.1886491e-06 3.0097362e-05 1.6107923e-07 4.2618319e-07
 7.6214051e-06 2.6989954e-03]",[9.994461e-01 8.751622e-05 8.271233e-05 3.836488e-04],[9.9993795e-01 6.2090337e-05],"[9.4929689e-08 5.6919862e-07 1.8875579e-04 1.6116786e-01 6.8730718e-01
 1.3499105e-01 1.6043097e-02 2.8944429e-04 1.1942299e-05]"
detected_faces/clip_27_frame_face0_22.png,White,White,Male,20-29,"[9.5742381e-01 1.0796146e-03 1.1399270e-02 1.3028440e-03 1.6173187e-03
 1.2006922e-04 2.7057156e-02]",[9.7994006e-01 6.4946818e-03 1.2990985e-02 5.7435979e-04],[9.999905e-01 9.526693e-06],"[1.8145823e-08 6.8423883e-06 6.7211233e-02 9.1600806e-01 1.6637284e-02
 1.3510277e-04 1.4414965e-06 3.7232279e-08 1.4412284e-09]"
detected_faces/clip_29_frame_face0_3.png,White,White,Male,20-29,"[9.0612584e-01 5.7587354e-04 1.8544471e-02 7.5229647e-04 1.0568877e-03
 1.5118602e-04 7.2793372e-02]",[9.6761268e-01 5.5266367e-03 2.6222117e-02 6.3860964e-04],[9.9997830e-01 2.1686868e-05],"[6.26843004e-08 1.04705992e-04 2.33881921e-01 7.57439256e-01
 8.52069166e-03 5.29567187e-05 3.78319612e-07 1.21585355e-08
 5.25580135e-10]"
detected_faces/clip_16_frame_face0_12.png,Middle Eastern,Black,Male,30-39,"[1.3801934e-02 1.2397397e-03 2.5204655e-03 1.3306478e-05 4.2717118e-05
 1.8488744e-03 9.8053300e-01]",[5.3294342e-02 9.1923159e-01 5.0816633e-04 2.6965912e-02],[9.9999744e-01 2.5059071e-06],"[1.10412394e-07 7.62170430e-06 2.95571843e-03 2.68210590e-01
 6.90265536e-01 3.84098291e-02 1.48558771e-04 2.03135346e-06
 3.84790795e-08]"
detected_faces/clip_0_frame_face0_2.png,White,White,Male,30-39,"[9.8420149e-01 2.8512889e-06 4.6606539e-04 5.6276560e-05 3.1316493e-05
 3.3462591e-05 1.5208466e-02]",[9.9948150e-01 6.5531021e-05 3.4878615e-04 1.0418036e-04],[0.9973508  0.00264914],"[6.3648877e-05 1.0199021e-03 5.5834629e-02 3.7065855e-01 4.9104360e-01
 7.5947315e-02 5.1363925e-03 2.7417365e-04 2.1770831e-05]"
